Ano da Produção	Identificador do PPG	Código do PPG	Nome do PPG	Área de Avaliação	IES Sigla	IES Nome	ID da Produção	Nome da Produção	Produção vinculada a TCC concluído	Importada Lattes?	Inconsistente	Tipo de Produção	Subtipo de Produção	Item de Detalhamento	Valor do Item de Detalhamento	Área de Concentração	Linha de Pesquisa	Projeto	Nome do Autor Principal	Categoria do Autor Principal	Entre as 5 produções mais relevantes do programa?	Qualis	ISSN	DOI	cited_by_fbwalls_count	cited_by_feeds_count	cited_by_gplus_count	cited_by_msm_count	cited_by_posts_count	cited_by_rdts_count	cited_by_tweeters_count	cited_by_videos_count	cited_by_accounts_count	cited_by_patents_count	mendeley	altmetric_score	is_oa	citations	source_id	SJR	SJR_year	CiteScore	CiteScore_year	PlumX
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	13102906	RELAÇÃO ENTRE PÓS PARTO E A DIFICULDADE NA AMAMENTAÇÃO	Não	Sim	Não	BIBLIOGRÁFICA	TRABALHO EM ANAIS	ISBN/ISSN	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA MUSCULOESQUELÉTICO	AVALIAÇÃO E ASSISTÊNCIA FISIOTERAPÊUTICA EM DIVERSAS FASES DO CICLO DE VIDA DA MULHER	MARIA LETICIA ARAUJO SILVA	Discente	Não	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	13102906	RELAÇÃO ENTRE PÓS PARTO E A DIFICULDADE NA AMAMENTAÇÃO	Não	Sim	Não	BIBLIOGRÁFICA	TRABALHO EM ANAIS	Idioma	PORTUGUES	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA MUSCULOESQUELÉTICO	AVALIAÇÃO E ASSISTÊNCIA FISIOTERAPÊUTICA EM DIVERSAS FASES DO CICLO DE VIDA DA MULHER	MARIA LETICIA ARAUJO SILVA	Discente	Não	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	13102906	RELAÇÃO ENTRE PÓS PARTO E A DIFICULDADE NA AMAMENTAÇÃO	Não	Sim	Não	BIBLIOGRÁFICA	TRABALHO EM ANAIS	Natureza	RESUMO	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA MUSCULOESQUELÉTICO	AVALIAÇÃO E ASSISTÊNCIA FISIOTERAPÊUTICA EM DIVERSAS FASES DO CICLO DE VIDA DA MULHER	MARIA LETICIA ARAUJO SILVA	Discente	Não	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	13102906	RELAÇÃO ENTRE PÓS PARTO E A DIFICULDADE NA AMAMENTAÇÃO	Não	Sim	Não	BIBLIOGRÁFICA	TRABALHO EM ANAIS	Nome do evento	12° Congresso Internacional de Fisioterapia	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA MUSCULOESQUELÉTICO	AVALIAÇÃO E ASSISTÊNCIA FISIOTERAPÊUTICA EM DIVERSAS FASES DO CICLO DE VIDA DA MULHER	MARIA LETICIA ARAUJO SILVA	Discente	Não	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	13102906	RELAÇÃO ENTRE PÓS PARTO E A DIFICULDADE NA AMAMENTAÇÃO	Não	Sim	Não	BIBLIOGRÁFICA	TRABALHO EM ANAIS	Número da página final	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA MUSCULOESQUELÉTICO	AVALIAÇÃO E ASSISTÊNCIA FISIOTERAPÊUTICA EM DIVERSAS FASES DO CICLO DE VIDA DA MULHER	MARIA LETICIA ARAUJO SILVA	Discente	Não	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	13102906	RELAÇÃO ENTRE PÓS PARTO E A DIFICULDADE NA AMAMENTAÇÃO	Não	Sim	Não	BIBLIOGRÁFICA	TRABALHO EM ANAIS	Número da página inicial	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA MUSCULOESQUELÉTICO	AVALIAÇÃO E ASSISTÊNCIA FISIOTERAPÊUTICA EM DIVERSAS FASES DO CICLO DE VIDA DA MULHER	MARIA LETICIA ARAUJO SILVA	Discente	Não	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	13102906	RELAÇÃO ENTRE PÓS PARTO E A DIFICULDADE NA AMAMENTAÇÃO	Não	Sim	Não	BIBLIOGRÁFICA	TRABALHO EM ANAIS	Observação	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA MUSCULOESQUELÉTICO	AVALIAÇÃO E ASSISTÊNCIA FISIOTERAPÊUTICA EM DIVERSAS FASES DO CICLO DE VIDA DA MULHER	MARIA LETICIA ARAUJO SILVA	Discente	Não	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	13102906	RELAÇÃO ENTRE PÓS PARTO E A DIFICULDADE NA AMAMENTAÇÃO	Não	Sim	Não	BIBLIOGRÁFICA	TRABALHO EM ANAIS	País	Brasil	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA MUSCULOESQUELÉTICO	AVALIAÇÃO E ASSISTÊNCIA FISIOTERAPÊUTICA EM DIVERSAS FASES DO CICLO DE VIDA DA MULHER	MARIA LETICIA ARAUJO SILVA	Discente	Não	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	13102906	RELAÇÃO ENTRE PÓS PARTO E A DIFICULDADE NA AMAMENTAÇÃO	Não	Sim	Não	BIBLIOGRÁFICA	TRABALHO EM ANAIS	Série	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA MUSCULOESQUELÉTICO	AVALIAÇÃO E ASSISTÊNCIA FISIOTERAPÊUTICA EM DIVERSAS FASES DO CICLO DE VIDA DA MULHER	MARIA LETICIA ARAUJO SILVA	Discente	Não	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	13102906	RELAÇÃO ENTRE PÓS PARTO E A DIFICULDADE NA AMAMENTAÇÃO	Não	Sim	Não	BIBLIOGRÁFICA	TRABALHO EM ANAIS	Título dos Anais	12° Congresso Internacional de Fisioterapia	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA MUSCULOESQUELÉTICO	AVALIAÇÃO E ASSISTÊNCIA FISIOTERAPÊUTICA EM DIVERSAS FASES DO CICLO DE VIDA DA MULHER	MARIA LETICIA ARAUJO SILVA	Discente	Não	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	13102906	RELAÇÃO ENTRE PÓS PARTO E A DIFICULDADE NA AMAMENTAÇÃO	Não	Sim	Não	BIBLIOGRÁFICA	TRABALHO EM ANAIS	URL	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA MUSCULOESQUELÉTICO	AVALIAÇÃO E ASSISTÊNCIA FISIOTERAPÊUTICA EM DIVERSAS FASES DO CICLO DE VIDA DA MULHER	MARIA LETICIA ARAUJO SILVA	Discente	Não	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	13102906	RELAÇÃO ENTRE PÓS PARTO E A DIFICULDADE NA AMAMENTAÇÃO	Não	Sim	Não	BIBLIOGRÁFICA	TRABALHO EM ANAIS	Volume	x	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA MUSCULOESQUELÉTICO	AVALIAÇÃO E ASSISTÊNCIA FISIOTERAPÊUTICA EM DIVERSAS FASES DO CICLO DE VIDA DA MULHER	MARIA LETICIA ARAUJO SILVA	Discente	Não	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11712574	REMOTE VERSUS FACE-TO-FACE HOME-BASED EXERCISE PROGRAMME IN PEOPLE WITH AMYOTROPHIC LATERAL SCLEROSIS: PROTOCOL FOR A RANDOMISED CLINICAL TRIAL	Sim	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Cidade	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA NERVOSO	AVALIAÇÃO E INTERVENÇÃO FISIOTERAPÊUTICA NA DOENÇA DE PARKINSON E DESORDENS NEUROMUSCULARES	ALINE ALVES DE SOUZA	Egresso	Não	NA	2044-6055	NA	0	0	0	0	1	0	1	0	1	0	64	1	TRUE	1	19800188003	0.971	2023	4.4	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11712574	REMOTE VERSUS FACE-TO-FACE HOME-BASED EXERCISE PROGRAMME IN PEOPLE WITH AMYOTROPHIC LATERAL SCLEROSIS: PROTOCOL FOR A RANDOMISED CLINICAL TRIAL	Sim	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Divulgação	MEIO DIGITAL	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA NERVOSO	AVALIAÇÃO E INTERVENÇÃO FISIOTERAPÊUTICA NA DOENÇA DE PARKINSON E DESORDENS NEUROMUSCULARES	ALINE ALVES DE SOUZA	Egresso	Não	NA	2044-6055	NA	0	0	0	0	1	0	1	0	1	0	64	1	TRUE	1	19800188003	0.971	2023	4.4	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11712574	REMOTE VERSUS FACE-TO-FACE HOME-BASED EXERCISE PROGRAMME IN PEOPLE WITH AMYOTROPHIC LATERAL SCLEROSIS: PROTOCOL FOR A RANDOMISED CLINICAL TRIAL	Sim	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Fascículo	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA NERVOSO	AVALIAÇÃO E INTERVENÇÃO FISIOTERAPÊUTICA NA DOENÇA DE PARKINSON E DESORDENS NEUROMUSCULARES	ALINE ALVES DE SOUZA	Egresso	Não	NA	2044-6055	NA	0	0	0	0	1	0	1	0	1	0	64	1	TRUE	1	19800188003	0.971	2023	4.4	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11712574	REMOTE VERSUS FACE-TO-FACE HOME-BASED EXERCISE PROGRAMME IN PEOPLE WITH AMYOTROPHIC LATERAL SCLEROSIS: PROTOCOL FOR A RANDOMISED CLINICAL TRIAL	Sim	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	ISSN / Título do periódico	(2044-6055) BMJ OPEN	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA NERVOSO	AVALIAÇÃO E INTERVENÇÃO FISIOTERAPÊUTICA NA DOENÇA DE PARKINSON E DESORDENS NEUROMUSCULARES	ALINE ALVES DE SOUZA	Egresso	Não	NA	2044-6055	NA	0	0	0	0	1	0	1	0	1	0	64	1	TRUE	1	19800188003	0.971	2023	4.4	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11712574	REMOTE VERSUS FACE-TO-FACE HOME-BASED EXERCISE PROGRAMME IN PEOPLE WITH AMYOTROPHIC LATERAL SCLEROSIS: PROTOCOL FOR A RANDOMISED CLINICAL TRIAL	Sim	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Idioma	INGLES	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA NERVOSO	AVALIAÇÃO E INTERVENÇÃO FISIOTERAPÊUTICA NA DOENÇA DE PARKINSON E DESORDENS NEUROMUSCULARES	ALINE ALVES DE SOUZA	Egresso	Não	NA	2044-6055	NA	0	0	0	0	1	0	1	0	1	0	64	1	TRUE	1	19800188003	0.971	2023	4.4	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11712574	REMOTE VERSUS FACE-TO-FACE HOME-BASED EXERCISE PROGRAMME IN PEOPLE WITH AMYOTROPHIC LATERAL SCLEROSIS: PROTOCOL FOR A RANDOMISED CLINICAL TRIAL	Sim	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Natureza	Completo	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA NERVOSO	AVALIAÇÃO E INTERVENÇÃO FISIOTERAPÊUTICA NA DOENÇA DE PARKINSON E DESORDENS NEUROMUSCULARES	ALINE ALVES DE SOUZA	Egresso	Não	NA	2044-6055	NA	0	0	0	0	1	0	1	0	1	0	64	1	TRUE	1	19800188003	0.971	2023	4.4	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11712574	REMOTE VERSUS FACE-TO-FACE HOME-BASED EXERCISE PROGRAMME IN PEOPLE WITH AMYOTROPHIC LATERAL SCLEROSIS: PROTOCOL FOR A RANDOMISED CLINICAL TRIAL	Sim	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Nome da editora	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA NERVOSO	AVALIAÇÃO E INTERVENÇÃO FISIOTERAPÊUTICA NA DOENÇA DE PARKINSON E DESORDENS NEUROMUSCULARES	ALINE ALVES DE SOUZA	Egresso	Não	NA	2044-6055	NA	0	0	0	0	1	0	1	0	1	0	64	1	TRUE	1	19800188003	0.971	2023	4.4	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11712574	REMOTE VERSUS FACE-TO-FACE HOME-BASED EXERCISE PROGRAMME IN PEOPLE WITH AMYOTROPHIC LATERAL SCLEROSIS: PROTOCOL FOR A RANDOMISED CLINICAL TRIAL	Sim	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Número da página final	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA NERVOSO	AVALIAÇÃO E INTERVENÇÃO FISIOTERAPÊUTICA NA DOENÇA DE PARKINSON E DESORDENS NEUROMUSCULARES	ALINE ALVES DE SOUZA	Egresso	Não	NA	2044-6055	NA	0	0	0	0	1	0	1	0	1	0	64	1	TRUE	1	19800188003	0.971	2023	4.4	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11712574	REMOTE VERSUS FACE-TO-FACE HOME-BASED EXERCISE PROGRAMME IN PEOPLE WITH AMYOTROPHIC LATERAL SCLEROSIS: PROTOCOL FOR A RANDOMISED CLINICAL TRIAL	Sim	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Número da página inicial	e056323	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA NERVOSO	AVALIAÇÃO E INTERVENÇÃO FISIOTERAPÊUTICA NA DOENÇA DE PARKINSON E DESORDENS NEUROMUSCULARES	ALINE ALVES DE SOUZA	Egresso	Não	NA	2044-6055	NA	0	0	0	0	1	0	1	0	1	0	64	1	TRUE	1	19800188003	0.971	2023	4.4	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11712574	REMOTE VERSUS FACE-TO-FACE HOME-BASED EXERCISE PROGRAMME IN PEOPLE WITH AMYOTROPHIC LATERAL SCLEROSIS: PROTOCOL FOR A RANDOMISED CLINICAL TRIAL	Sim	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Número do DOI	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA NERVOSO	AVALIAÇÃO E INTERVENÇÃO FISIOTERAPÊUTICA NA DOENÇA DE PARKINSON E DESORDENS NEUROMUSCULARES	ALINE ALVES DE SOUZA	Egresso	Não	NA	2044-6055	NA	0	0	0	0	1	0	1	0	1	0	64	1	TRUE	1	19800188003	0.971	2023	4.4	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11712574	REMOTE VERSUS FACE-TO-FACE HOME-BASED EXERCISE PROGRAMME IN PEOPLE WITH AMYOTROPHIC LATERAL SCLEROSIS: PROTOCOL FOR A RANDOMISED CLINICAL TRIAL	Sim	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Observação	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA NERVOSO	AVALIAÇÃO E INTERVENÇÃO FISIOTERAPÊUTICA NA DOENÇA DE PARKINSON E DESORDENS NEUROMUSCULARES	ALINE ALVES DE SOUZA	Egresso	Não	NA	2044-6055	NA	0	0	0	0	1	0	1	0	1	0	64	1	TRUE	1	19800188003	0.971	2023	4.4	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11712574	REMOTE VERSUS FACE-TO-FACE HOME-BASED EXERCISE PROGRAMME IN PEOPLE WITH AMYOTROPHIC LATERAL SCLEROSIS: PROTOCOL FOR A RANDOMISED CLINICAL TRIAL	Sim	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Série	5	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA NERVOSO	AVALIAÇÃO E INTERVENÇÃO FISIOTERAPÊUTICA NA DOENÇA DE PARKINSON E DESORDENS NEUROMUSCULARES	ALINE ALVES DE SOUZA	Egresso	Não	NA	2044-6055	NA	0	0	0	0	1	0	1	0	1	0	64	1	TRUE	1	19800188003	0.971	2023	4.4	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11712574	REMOTE VERSUS FACE-TO-FACE HOME-BASED EXERCISE PROGRAMME IN PEOPLE WITH AMYOTROPHIC LATERAL SCLEROSIS: PROTOCOL FOR A RANDOMISED CLINICAL TRIAL	Sim	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	URL	[doi:10.1136/bmjopen-2021-056323]	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA NERVOSO	AVALIAÇÃO E INTERVENÇÃO FISIOTERAPÊUTICA NA DOENÇA DE PARKINSON E DESORDENS NEUROMUSCULARES	ALINE ALVES DE SOUZA	Egresso	Não	NA	2044-6055	10.1136/bmjopen-2021-056323	0	0	0	0	1	0	1	0	1	0	64	1	TRUE	1	19800188003	0.971	2023	4.4	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11712574	REMOTE VERSUS FACE-TO-FACE HOME-BASED EXERCISE PROGRAMME IN PEOPLE WITH AMYOTROPHIC LATERAL SCLEROSIS: PROTOCOL FOR A RANDOMISED CLINICAL TRIAL	Sim	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	URL do DOI	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA NERVOSO	AVALIAÇÃO E INTERVENÇÃO FISIOTERAPÊUTICA NA DOENÇA DE PARKINSON E DESORDENS NEUROMUSCULARES	ALINE ALVES DE SOUZA	Egresso	Não	NA	2044-6055	NA	0	0	0	0	1	0	1	0	1	0	64	1	TRUE	1	19800188003	0.971	2023	4.4	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	11712574	REMOTE VERSUS FACE-TO-FACE HOME-BASED EXERCISE PROGRAMME IN PEOPLE WITH AMYOTROPHIC LATERAL SCLEROSIS: PROTOCOL FOR A RANDOMISED CLINICAL TRIAL	Sim	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Volume	12	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA NERVOSO	AVALIAÇÃO E INTERVENÇÃO FISIOTERAPÊUTICA NA DOENÇA DE PARKINSON E DESORDENS NEUROMUSCULARES	ALINE ALVES DE SOUZA	Egresso	Não	NA	2044-6055	NA	0	0	0	0	1	0	1	0	1	0	64	1	TRUE	1	19800188003	0.971	2023	4.4	2023	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	13109047	RITMO SOCIAL E FUNCIONALIDADE EM PACIENTES PÓS ACIDENTE VASCULAR CEREBRAL	Não	Sim	Não	TÉCNICA	APRESENTAÇÃO DE TRABALHO	(PTT) Abrangência Territorial	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA NERVOSO	APRENDIZAGEM MOTORA E ASSOCIAÇÕES COM REALIDADE VIRTUAL, SONO, COGNIÇÃO E FUNCIONALIDADE	TANIA FERNANDES CAMPOS	Docente	Não	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	13109047	RITMO SOCIAL E FUNCIONALIDADE EM PACIENTES PÓS ACIDENTE VASCULAR CEREBRAL	Não	Sim	Não	TÉCNICA	APRESENTAÇÃO DE TRABALHO	(PTT) Anexo	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA NERVOSO	APRENDIZAGEM MOTORA E ASSOCIAÇÕES COM REALIDADE VIRTUAL, SONO, COGNIÇÃO E FUNCIONALIDADE	TANIA FERNANDES CAMPOS	Docente	Não	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2022	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	13109047	RITMO SOCIAL E FUNCIONALIDADE EM PACIENTES PÓS ACIDENTE VASCULAR CEREBRAL	Não	Sim	Não	TÉCNICA	APRESENTAÇÃO DE TRABALHO	(PTT) Complexidade	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA NERVOSO	APRENDIZAGEM MOTORA E ASSOCIAÇÕES COM REALIDADE VIRTUAL, SONO, COGNIÇÃO E FUNCIONALIDADE	TANIA FERNANDES CAMPOS	Docente	Não	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
